,producto,subtipo,tipo_comercial,mercado,precio_max,precio_min,mes,semana
126,03 Hortalizas,Escarola,Escarola Hoja Rizada,Castellón,0.4,€/kg,marzo,Semana+11
127,03 Hortalizas,Escarola,Escarola Hoja Rizada,Valencia,0.41,0.49,marzo,Semana+11
129,03 Hortalizas,Espinaca,Espinaca,Alicante,1,1.25,marzo,Semana+11
130,03 Hortalizas,Espinaca,Espinaca,Castellón,2.4,€/kg,marzo,Semana+11
132,03 Hortalizas,Haba,Haba Muchamiel,Alicante,0.52,0.6,marzo,Semana+11
133,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.1,1.3,marzo,Semana+11
136,03 Hortalizas,Haba,Haba Valenciana,Alicante,0.56,0.97,marzo,Semana+11
137,03 Hortalizas,Haba,Haba Valenciana,Castellón,0.85,1.4,marzo,Semana+11
139,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.28,0.5,marzo,Semana+11
142,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,0.27,0.38,marzo,Semana+11
145,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.25,0.57,marzo,Semana+11
148,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,0.21,0.3,marzo,Semana+11
149,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.23,0.35,marzo,Semana+11
150,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,0.22,0.31,marzo,Semana+11
153,03 Hortalizas,Lechuga,Lechuga Trocadero,Alicante,0.46,€/kg,marzo,Semana+11
154,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.64,€/kg,marzo,Semana+11
157,03 Hortalizas,Lechuga,Lechuga mini Romana,Alicante,0.4,€/kg,marzo,Semana+11
159,03 Hortalizas,Patata,Patata Blanca,Alicante,0.39,0.6,marzo,Semana+11
161,03 Hortalizas,Pimiento,Pimiento California Rojo,Alicante,1.21,€/kg,marzo,Semana+11
164,03 Hortalizas,Pimiento,Pimiento California Verde,Alicante,1.17,€/kg,marzo,Semana+11
166,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,1.51,1.61,marzo,Semana+11
169,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.51,3.61,marzo,Semana+11
170,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3.15,3.5,marzo,Semana+11
173,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.21,5.31,marzo,Semana+11
176,04 Frutos secos,Almendra,Almendra Marcona,Alicante,7.21,7.31,marzo,Semana+11
177,04 Frutos secos,Almendra,Almendra Marcona,Castellón,7.1,7.25,marzo,Semana+11
180,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.51,3.61,marzo,Semana+11
183,05 Flor cortada,Clavel,Clavel,Alicante,0.18,€/unidad,marzo,Semana+11
185,05 Flor cortada,Crisantemo,Crisantemo,Alicante,1.75,€/pomo,marzo,Semana+11
187,05 Flor cortada,Esparraguera,Esparraguera,Alicante,2,€/pomo,marzo,Semana+11
189,05 Flor cortada,Gerbera,Gerbera,Alicante,0.35,€/unidad,marzo,Semana+11
191,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.45,€/unidad,marzo,Semana+11
193,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.5,€/unidad,marzo,Semana+11
195,05 Flor cortada,Statice,Statice,Alicante,1.4,€/pomo,marzo,Semana+11
198,07 Cereales,Arroz,Arroz Cáscara Redondo,Valencia,0.46,€/kg,marzo,Semana+11
201,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,3.2,3.4,marzo,Semana+11
204,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,3.65,3.75,marzo,Semana+11
207,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,3.5,3.6,marzo,Semana+11
209,08 Industriales,Garrofa,Garrofa Entera,Castellón,1,2.42,marzo,Semana+11
211,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,marzo,Semana+11
213,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.27,0.38,marzo,Semana+11
215,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,marzo,Semana+11
217,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.86,3.92,marzo,Semana+11
219,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.83,3.89,marzo,Semana+11
221,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.77,3.83,marzo,Semana+11
223,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,3.35,3.41,marzo,Semana+11
225,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,marzo,Semana+11
227,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,,€/Kg,marzo,Semana+11
229,10 Ganaderos,Porcino,Porcino graso,Mercolleida,,€/Kg,marzo,Semana+11
231,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,,€,marzo,Semana+11
233,10 Ganaderos,Porcino,Porcino normal,Mercolleida,,€/Kg,marzo,Semana+11
235,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,,€/Kg,marzo,Semana+11
237,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,,€/docena,marzo,Semana+11
239,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,,€/docena,marzo,Semana+11
241,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,,€/docena,marzo,Semana+11
243,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,,€/docena,marzo,Semana+11
245,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,,€/docena,marzo,Semana+11
247,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,,€/docena,marzo,Semana+11
249,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,,€/docena,marzo,Semana+11
251,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,,€/docena,marzo,Semana+11
253,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,marzo,Semana+11
255,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,marzo,Semana+11
257,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,marzo,Semana+11
259,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,marzo,Semana+11
261,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,marzo,Semana+11
263,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,marzo,Semana+11
265,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,marzo,Semana+11
267,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,marzo,Semana+11
269,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,marzo,Semana+11
271,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,marzo,Semana+11
273,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,marzo,Semana+11
275,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,marzo,Semana+11
277,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,marzo,Semana+11
279,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,marzo,Semana+11
281,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,marzo,Semana+11
283,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,marzo,Semana+11
31,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,0.35,0.4,marzo,Semana+10
32,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Castellón,0.51,€/kg,marzo,Semana+10
33,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Valencia,0.36,0.55,marzo,Semana+10
34,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Lonja de Valencia,0.32,0.5,marzo,Semana+10
37,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Castellón,0.7,0.86,marzo,Semana+10
38,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Valencia,0.59,0.94,marzo,Semana+10
39,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Lonja de Valencia,0.81,0.99,marzo,Semana+10
42,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Alicante,0.12,0.17,marzo,Semana+10
43,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Castellón,0.12,0.16,marzo,Semana+10
44,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Lonja de Valencia,0.11,0.15,marzo,Semana+10
47,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Valencia,0.36,0.55,marzo,Semana+10
48,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Lonja de Valencia,0.32,0.5,marzo,Semana+10
50,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.09,0.18,marzo,Semana+10
51,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,0.13,0.15,marzo,Semana+10
52,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.1,0.15,marzo,Semana+10
53,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.11,0.17,marzo,Semana+10
56,01 Cítricos,04- Naranjas,Naranja Navel Powell,Valencia,0.14,0.17,marzo,Semana+10
57,01 Cítricos,04- Naranjas,Naranja Navel Powell,Lonja de Valencia,0.17,0.21,marzo,Semana+10
59,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.27,0.35,marzo,Semana+10
62,03 Hortalizas,Acelga,Acelga,Alicante,0.25,0.4,marzo,Semana+10
64,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,1.05,2.2,marzo,Semana+10
66,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.3,1.01,marzo,Semana+10
67,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.45,1.5,marzo,Semana+10
68,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,0.62,1.06,marzo,Semana+10
71,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,0.83,marzo,Semana+10
74,03 Hortalizas,Alcachofa,Alcachofa Industria Perolas,Alicante,0.16,0.22,marzo,Semana+10
77,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.17,0.27,marzo,Semana+10
78,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Castellón,0.3,0.35,marzo,Semana+10
80,03 Hortalizas,Apio,Apio Verde,Alicante,0.2,0.34,marzo,Semana+10
81,03 Hortalizas,Apio,Apio Verde,Castellón,0.25,0.35,marzo,Semana+10
83,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.41,0.86,marzo,Semana+10
85,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.79,0.81,marzo,Semana+10
88,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.39,0.41,marzo,Semana+10
90,03 Hortalizas,Calabacín,Calabacín,Alicante,0.65,€/kg,marzo,Semana+10
92,03 Hortalizas,Calabaza,Calabaza Redonda,Castellón,0.64,0.7,marzo,Semana+10
93,03 Hortalizas,Calabaza,Calabaza Redonda,Valencia,0.44,0.75,marzo,Semana+10
96,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.11,0.3,marzo,Semana+10
97,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellón,0.25,0.55,marzo,Semana+10
98,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Valencia,0.35,0.62,marzo,Semana+10
100,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.58,0.65,marzo,Semana+10
101,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellón,0.6,0.8,marzo,Semana+10
103,03 Hortalizas,Col,Col Lombarda,Castellón,0.25,0.3,marzo,Semana+10
105,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.4,0.78,marzo,Semana+10
106,03 Hortalizas,Col Brócoli,Col Brócoli,Castellón,0.46,€/kg,marzo,Semana+10
109,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.12,0.17,marzo,Semana+10
111,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.19,0.46,marzo,Semana+10
112,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.29,€/kg,marzo,Semana+10
113,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.29,0.35,marzo,Semana+10
116,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.17,0.4,marzo,Semana+10
117,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.3,0.5,marzo,Semana+10
119,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.3,0.58,marzo,Semana+10
120,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.3,0.42,marzo,Semana+10
121,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.49,0.54,marzo,Semana+10
123,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.28,€/kg,marzo,Semana+10
126,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.25,0.44,marzo,Semana+10
127,03 Hortalizas,Escarola,Escarola Hoja Rizada,Castellón,0.33,0.5,marzo,Semana+10
128,03 Hortalizas,Escarola,Escarola Hoja Rizada,Valencia,0.41,0.49,marzo,Semana+10
130,03 Hortalizas,Espinaca,Espinaca,Alicante,1,1.25,marzo,Semana+10
131,03 Hortalizas,Espinaca,Espinaca,Castellón,2,€/kg,marzo,Semana+10
133,03 Hortalizas,Haba,Haba Muchamiel,Alicante,0.38,0.69,marzo,Semana+10
134,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.1,1.3,marzo,Semana+10
137,03 Hortalizas,Haba,Haba Valenciana,Alicante,0.57,1.01,marzo,Semana+10
139,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.28,0.5,marzo,Semana+10
142,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,0.18,0.38,marzo,Semana+10
145,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.25,0.57,marzo,Semana+10
148,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,0.25,0.31,marzo,Semana+10
149,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.25,0.35,marzo,Semana+10
150,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,0.24,0.26,marzo,Semana+10
153,03 Hortalizas,Lechuga,Lechuga Trocadero,Alicante,0.48,€/kg,marzo,Semana+10
154,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.3,0.64,marzo,Semana+10
157,03 Hortalizas,Lechuga,Lechuga mini Romana,Alicante,0.35,€/kg,marzo,Semana+10
159,03 Hortalizas,Patata,Patata Blanca,Alicante,0.44,0.58,marzo,Semana+10
160,03 Hortalizas,Patata,Patata Blanca,Castellón,0.65,€/kg,marzo,Semana+10
162,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.77,1.31,marzo,Semana+10
165,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.51,3.61,marzo,Semana+10
166,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3.15,3.5,marzo,Semana+10
169,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.21,5.31,marzo,Semana+10
172,04 Frutos secos,Almendra,Almendra Marcona,Alicante,7.21,7.31,marzo,Semana+10
173,04 Frutos secos,Almendra,Almendra Marcona,Castellón,7.1,7.25,marzo,Semana+10
176,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.51,3.61,marzo,Semana+10
179,05 Flor cortada,Clavel,Clavel,Alicante,0.18,€/unidad,marzo,Semana+10
181,05 Flor cortada,Crisantemo,Crisantemo,Alicante,1.75,€/pomo,marzo,Semana+10
183,05 Flor cortada,Esparraguera,Esparraguera,Alicante,2,€/pomo,marzo,Semana+10
185,05 Flor cortada,Gerbera,Gerbera,Alicante,0.35,€/unidad,marzo,Semana+10
187,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.45,€/unidad,marzo,Semana+10
189,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.5,€/unidad,marzo,Semana+10
191,05 Flor cortada,Statice,Statice,Alicante,1.4,€/pomo,marzo,Semana+10
194,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,3.2,3.3,marzo,Semana+10
197,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,3.45,3.5,marzo,Semana+10
200,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,3.7,€/kg,marzo,Semana+10
202,08 Industriales,Garrofa,Garrofa Entera,Castellón,1,2.42,marzo,Semana+10
205,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,marzo,Semana+10
207,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.27,0.38,marzo,Semana+10
209,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,marzo,Semana+10
211,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.86,3.92,marzo,Semana+10
213,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.83,3.89,marzo,Semana+10
215,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.77,3.83,marzo,Semana+10
217,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,3.35,3.41,marzo,Semana+10
219,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,marzo,Semana+10
221,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,,€/Kg,marzo,Semana+10
223,10 Ganaderos,Porcino,Porcino graso,Mercolleida,,€/Kg,marzo,Semana+10
225,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,,€,marzo,Semana+10
227,10 Ganaderos,Porcino,Porcino normal,Mercolleida,,€/Kg,marzo,Semana+10
229,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,,€/Kg,marzo,Semana+10
231,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,,€/docena,marzo,Semana+10
233,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,,€/docena,marzo,Semana+10
235,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,,€/docena,marzo,Semana+10
237,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,,€/docena,marzo,Semana+10
239,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,,€/docena,marzo,Semana+10
241,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,,€/docena,marzo,Semana+10
243,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,,€/docena,marzo,Semana+10
245,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,,€/docena,marzo,Semana+10
247,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,marzo,Semana+10
249,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,marzo,Semana+10
251,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,marzo,Semana+10
253,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,marzo,Semana+10
255,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,marzo,Semana+10
257,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,marzo,Semana+10
259,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,marzo,Semana+10
261,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,marzo,Semana+10
263,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,marzo,Semana+10
265,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,marzo,Semana+10
267,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,marzo,Semana+10
269,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,marzo,Semana+10
271,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,marzo,Semana+10
273,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,marzo,Semana+10
275,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,marzo,Semana+10
277,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,marzo,Semana+10
31,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,0.38,0.5,marzo,Semana+09
32,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Castellón,0.5,€/kg,marzo,Semana+09
33,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Valencia,0.36,0.55,marzo,Semana+09
34,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Lonja de Valencia,0.36,0.59,marzo,Semana+09
37,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Castellón,0.7,1.03,marzo,Semana+09
38,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Valencia,0.6,1.1,marzo,Semana+09
39,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Lonja de Valencia,0.81,1.17,marzo,Semana+09
42,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Alicante,0.12,0.17,marzo,Semana+09
43,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Castellón,0.12,0.16,marzo,Semana+09
44,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Lonja de Valencia,0.13,0.19,marzo,Semana+09
47,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Alicante,0.3,€/kg,marzo,Semana+09
48,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Valencia,0.36,0.55,marzo,Semana+09
49,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Lonja de Valencia,0.36,0.59,marzo,Semana+09
51,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.1,0.2,marzo,Semana+09
52,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,0.14,0.2,marzo,Semana+09
53,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.11,0.19,marzo,Semana+09
54,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.11,0.17,marzo,Semana+09
57,01 Cítricos,04- Naranjas,Naranja Navel Powell,Valencia,0.14,0.17,marzo,Semana+09
58,01 Cítricos,04- Naranjas,Naranja Navel Powell,Lonja de Valencia,0.17,0.25,marzo,Semana+09
60,01 Cítricos,05- Naranjas Blancas,Salustiana,Castellón,0.16,€/kg,marzo,Semana+09
62,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.25,0.32,marzo,Semana+09
65,03 Hortalizas,Acelga,Acelga,Alicante,0.3,0.4,marzo,Semana+09
67,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,1.08,2.2,marzo,Semana+09
69,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.39,0.95,marzo,Semana+09
70,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.45,1.5,marzo,Semana+09
71,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,0.53,0.88,marzo,Semana+09
74,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,0.8,marzo,Semana+09
77,03 Hortalizas,Alcachofa,Alcachofa Industria Perolas,Alicante,0.14,0.2,marzo,Semana+09
80,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.2,0.31,marzo,Semana+09
81,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Castellón,0.15,0.45,marzo,Semana+09
83,03 Hortalizas,Apio,Apio Verde,Alicante,0.2,0.35,marzo,Semana+09
84,03 Hortalizas,Apio,Apio Verde,Castellón,0.25,0.35,marzo,Semana+09
86,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.52,0.77,marzo,Semana+09
88,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.69,0.74,marzo,Semana+09
91,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.4,€/kg,marzo,Semana+09
93,03 Hortalizas,Calabacín,Calabacín,Alicante,0.46,0.77,marzo,Semana+09
95,03 Hortalizas,Calabaza,Calabaza Redonda,Castellón,0.64,0.7,marzo,Semana+09
96,03 Hortalizas,Calabaza,Calabaza Redonda,Valencia,0.44,0.66,marzo,Semana+09
99,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.17,0.34,marzo,Semana+09
100,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellón,0.25,0.55,marzo,Semana+09
101,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Valencia,0.35,0.53,marzo,Semana+09
103,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.6,0.65,marzo,Semana+09
104,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellón,0.6,0.72,marzo,Semana+09
106,03 Hortalizas,Col,Col Lombarda,Castellón,0.25,0.3,marzo,Semana+09
108,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.4,0.7,marzo,Semana+09
109,03 Hortalizas,Col Brócoli,Col Brócoli,Castellón,0.46,€/kg,marzo,Semana+09
112,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.12,0.17,marzo,Semana+09
114,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.19,0.4,marzo,Semana+09
115,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.29,€/kg,marzo,Semana+09
116,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.31,0.35,marzo,Semana+09
119,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.24,0.33,marzo,Semana+09
120,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.33,0.5,marzo,Semana+09
122,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.29,0.51,marzo,Semana+09
123,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.3,0.4,marzo,Semana+09
124,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.44,0.6,marzo,Semana+09
126,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.28,€/kg,marzo,Semana+09
129,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.25,0.4,marzo,Semana+09
130,03 Hortalizas,Escarola,Escarola Hoja Rizada,Castellón,0.33,0.5,marzo,Semana+09
