,producto,subtipo,tipo_comercial,mercado,mes,semana,precio_max,precio_min
246,04 Frutos secos,Almendra,Almendra Comuna,Alicante,diciembre,Semana+50,"4,26 ","4,16"
247,04 Frutos secos,Almendra,Almendra Comuna,Castellón,diciembre,Semana+50,"4,25 ","3,95"
248,04 Frutos secos,Almendra,Almendra Comuna,Valencia,diciembre,Semana+50,"4,55 ","4,55 "
249,04 Frutos secos,Almendra,Almendra Largueta,Alicante,diciembre,Semana+50,"5,01 ","4,91"
250,04 Frutos secos,Almendra,Almendra Largueta,Valencia,diciembre,Semana+50,"4,95 ","4,95 "
251,04 Frutos secos,Almendra,Almendra Marcona,Alicante,diciembre,Semana+50,"5,11 ","5,01"
252,04 Frutos secos,Almendra,Almendra Marcona,Castellón,diciembre,Semana+50,"4,95 ","4,80"
253,04 Frutos secos,Almendra,Almendra Marcona,Valencia,diciembre,Semana+50,"5,30 ","5,30 "
254,04 Frutos secos,Almendra,Almendra Planeta,Alicante,diciembre,Semana+50,"4,31 ","4,21"
255,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,diciembre,Semana+50,"3,47 ","3,47 "
256,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,diciembre,Semana+50,"3,62 ","3,62 "
257,05 Flor cortada,Clavel,Clavel,Alicante,diciembre,Semana+50,"0,10 ","0,10 "
258,05 Flor cortada,Crisantemo,Crisantemo,Alicante,diciembre,Semana+50,"1,50 ","1,50 "
259,05 Flor cortada,Esparraguera,Esparraguera,Alicante,diciembre,Semana+50,"1,60 ","1,60 "
260,05 Flor cortada,Gerbera,Gerbera,Alicante,diciembre,Semana+50,"0,25 ","0,25 "
261,05 Flor cortada,Gladiolo,Gladiolo,Alicante,diciembre,Semana+50,"0,40 ","0,40 "
262,05 Flor cortada,Rosa,Rosa roja,Alicante,diciembre,Semana+50,"0,50 ","0,50 "
263,05 Flor cortada,Statice,Statice,Alicante,diciembre,Semana+50,"1,35 ","1,35 "
264,07 Cereales,Arroz,Arroz cáscara redondo,Valencia,diciembre,Semana+50,"0,29 ","0,29 "
265,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,diciembre,Semana+50,"0,162 ","0,162 "
266,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,diciembre,Semana+50,"0,169","0,169"
267,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,diciembre,Semana+50,"0,168 ","0,168 "
268,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,diciembre,Semana+50,"3,30 ","3,25"
269,08 Industriales,Aceite oliva,"Aceite oliva virgen 0,8º-2º",Castellón,diciembre,Semana+50,"3,40 ","3,40 "
270,08 Industriales,Aceite oliva,"Aceite oliva virgen extra<0,8º",Castellón,diciembre,Semana+50,"3,60 ","3,60 "
271,08 Industriales,Garrofa entera,Garrofa entera,Castellón,diciembre,Semana+50,"0,50 ","0,45"
272,08 Industriales,Girasol,"Pipa -9,2,44-",Lonja de Albacete,diciembre,Semana+50,"0,30 ","0,30 "
273,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,diciembre,Semana+50,"0,62 ","0,62 "
274,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,diciembre,Semana+50,"0,22 ","0,17"
275,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,diciembre,Semana+50,"0,05 ","0,05 "
276,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,diciembre,Semana+50,"3,72 ","3,66"
277,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,diciembre,Semana+50,"3,54 ","3,48"
278,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,diciembre,Semana+50,"3,42 ","3,36"
279,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,diciembre,Semana+50,"3,06 ","3,00"
280,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,diciembre,Semana+50,"1,05 ","1,05 "
281,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,diciembre,Semana+50,"0,560 ","0,560 "
282,10 Ganaderos,Porcino,Porcino graso,Mercolleida,diciembre,Semana+50,"1,016 ","1,016 "
283,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,diciembre,Semana+50,"34,00 ","34,00 "
284,10 Ganaderos,Porcino,Porcino normal,Mercolleida,diciembre,Semana+50,"1,028 ","1,028 "
285,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,diciembre,Semana+50,"1,040 ","1,040 "
286,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,diciembre,Semana+50,"1,87 ","1,87 "
287,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,diciembre,Semana+50,"1,81 ","1,81 "
288,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,diciembre,Semana+50,"1,71 ","1,71 "
289,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,diciembre,Semana+50,"1,39 ","1,39 "
290,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,diciembre,Semana+50,"1,87 ","1,87 "
291,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,diciembre,Semana+50,"1,81 ","1,81 "
292,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,diciembre,Semana+50,"1,71 ","1,71 "
293,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,diciembre,Semana+50,"1,39 ","1,39 "
294,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,diciembre,Semana+50,"4,57 ","4,57 "
295,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,diciembre,Semana+50,"4,38 ","4,38 "
296,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,diciembre,Semana+50,"4,18 ","4,18 "
297,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,diciembre,Semana+50,"3,96 ","3,96 "
298,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,diciembre,Semana+50,"4,51 ","4,51 "
299,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,diciembre,Semana+50,"4,24 ","4,24 "
300,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,diciembre,Semana+50,"4,05 ","4,05 "
301,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,diciembre,Semana+50,"3,85 ","3,85 "
302,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,diciembre,Semana+50,"4,49 ","4,49 "
303,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,diciembre,Semana+50,"4,22 ","4,22 "
304,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,diciembre,Semana+50,"4,05 ","4,05 "
305,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,diciembre,Semana+50,"3,81 ","3,81 "
306,12 Vacuno,"Ternero, menos 280 kg",1. Excelente (E),Lonja de Binéfar,diciembre,Semana+50,"4,33 ","4,33 "
307,12 Vacuno,"Ternero, menos 280 kg",2. Muy buena (U),Lonja de Binéfar,diciembre,Semana+50,"4,19 ","4,19 "
308,12 Vacuno,"Ternero, menos 280 kg",3. Buena (R),Lonja de Binéfar,diciembre,Semana+50,"4,00 ","4,00 "
309,12 Vacuno,"Ternero, menos 280 kg",4. Menos buena (O),Lonja de Binéfar,diciembre,Semana+50,"3,56 ","3,56 "
311,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,diciembre,Semana+49,"0,35 ","0,30"
312,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,diciembre,Semana+49,"0,30 ","0,20"
313,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,diciembre,Semana+49,"0,25 ","0,19"
314,01 Cítricos,Clementinas,Clementina Fina,Castellón,diciembre,Semana+49,"0,33 ","0,30"
315,01 Cítricos,Clementinas,Clementina Hernandina,Castellón,diciembre,Semana+49,"0,35 ","0,33"
316,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,diciembre,Semana+49,"0,35 ","0,30"
317,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Castellón,diciembre,Semana+49,"0,30 ","0,23"
318,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Valencia,diciembre,Semana+49,"0,32 ","0,23"
319,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Valencia,diciembre,Semana+49,"0,70 ","0,56"
320,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Alicante,diciembre,Semana+49,"0,23 ","0,23 "
321,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Castellón,diciembre,Semana+49,"0,27 ","0,19"
322,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Valencia,diciembre,Semana+49,"0,23 ","0,19"
323,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,diciembre,Semana+49,"0,33 ","0,33 "
324,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,diciembre,Semana+49,"0,25 ","0,23"
325,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,diciembre,Semana+49,"0,30 ","0,23"
326,01 Cítricos,Naranjas,Naranja Navel Powel,Castellón,diciembre,Semana+49,"0,35 ","0,33"
327,01 Cítricos,Naranjas,Naranja Navelina,Alicante,diciembre,Semana+49,"0,24 ","0,22"
328,01 Cítricos,Naranjas,Naranja Navelina,Valencia,diciembre,Semana+49,"0,23 ","0,19"
329,01 Cítricos,Naranjas,Naranja Sanguinelli,Castellón,diciembre,Semana+49,"0,42 ","0,37"
330,01 Cítricos,Naranjas,Naranja W. Navel,Castellón,diciembre,Semana+49,"0,21 ","0,19"
331,01 Cítricos,Naranjas,Naranja W. Navel,Valencia,diciembre,Semana+49,"0,23 ","0,21"
332,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,diciembre,Semana+49,"0,16 ","0,16 "
333,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,diciembre,Semana+49,"0,23 ","0,18"
334,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,diciembre,Semana+49,"0,28 ","0,26"
335,01 Cítricos,Limón Fino,Limón Fino/Primofiori (1corte),Alicante,diciembre,Semana+49,"0,55 ","0,50"
336,01 Cítricos,Limón Fino,Limón Fino/Primofiori (Todo Limón),Alicante,diciembre,Semana+49,"0,40 ","0,35"
337,02 Frutales,Granada,Granada Mollar,Alicante,diciembre,Semana+49,"0,74 ","0,42"
338,02 Frutales,Manzana,Manzana Fuji,Alicante,diciembre,Semana+49,"0,85 ","0,85 "
339,02 Frutales,Manzana,Manzana Golden,Alicante,diciembre,Semana+49,"0,67 ","0,57"
340,02 Frutales,Manzana,Manzana Starking,Alicante,diciembre,Semana+49,"1,05 ","0,95"
341,03 Hortalizas,Acelga,Acelga,Valencia,diciembre,Semana+49,"0,65 ","0,60"
342,03 Hortalizas,Ajo tierno,Ajo tierno,Alicante,diciembre,Semana+49,"1,06 ","1,06 "
343,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Alicante,diciembre,Semana+49,"1,54 ","0,50"
344,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Castellón,diciembre,Semana+49,"1,25 ","0,80"
345,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Valencia,diciembre,Semana+49,"0,70 ","0,60"
346,03 Hortalizas,Alcachofa,Alcachofa industria corazones,Alicante,diciembre,Semana+49,"0,70 ","0,50"
347,03 Hortalizas,Alcachofa,Alcachofa industria perolas,Alicante,diciembre,Semana+49,"0,35 ","0,22"
348,03 Hortalizas,Apio,Apio verde,Alicante,diciembre,Semana+49,"0,14 ","0,12"
349,03 Hortalizas,Berenjena,Berenjena rayada,Alicante,diciembre,Semana+49,"1,20 ","1,20 "
350,03 Hortalizas,Boniato,Boniato blanco,Alicante,diciembre,Semana+49,"0,52 ","0,42"
351,03 Hortalizas,Boniato,Boniato rojo,Alicante,diciembre,Semana+49,"0,45 ","0,37"
352,03 Hortalizas,Calabacín,Calabacín,Alicante,diciembre,Semana+49,"0,86 ","0,60"
353,03 Hortalizas,Calabacín,Calabacín,Castellón,diciembre,Semana+49,"0,60 ","0,55"
354,03 Hortalizas,Calabacín,Calabacín blanco,Castellón,diciembre,Semana+49,"1,40 ","1,30"
355,03 Hortalizas,Calabaza,Calabaza redonda,Valencia,diciembre,Semana+49,"0,40 ","0,30"
356,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Alicante,diciembre,Semana+49,"0,34 ","0,16"
357,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Valencia,diciembre,Semana+49,"0,25 ","0,20"
358,03 Hortalizas,Cebolla tierna,Cebolla tierna,Alicante,diciembre,Semana+49,"0,46 ","0,46 "
359,03 Hortalizas,Cebolla tierna,Cebolla tierna,Valencia,diciembre,Semana+49,"0,35 ","0,28"
360,03 Hortalizas,Col,Col china,Castellón,diciembre,Semana+49,"0,45 ","0,45 "
361,03 Hortalizas,Col,Col lombarda,Castellón,diciembre,Semana+49,"0,35 ","0,30"
362,03 Hortalizas,Col Brócoli,Col brócoli,Alicante,diciembre,Semana+49,"1,02 ","0,70"
363,03 Hortalizas,Col Brócoli,Col brocoli industria,Alicante,diciembre,Semana+49,"0,20 ","0,15"
364,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Alicante,diciembre,Semana+49,"0,22 ","0,14"
365,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Valencia,diciembre,Semana+49,"0,20 ","0,12"
366,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Castellón,diciembre,Semana+49,"0,35 ","0,25"
367,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Alicante,diciembre,Semana+49,"0,58 ","0,37"
368,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Castellón,diciembre,Semana+49,"0,60 ","0,40"
369,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Valencia,diciembre,Semana+49,"0,56 ","0,44"
370,03 Hortalizas,Escarola,Escarola hoja ancha lisa,Alicante,diciembre,Semana+49,"0,30 ","0,28"
371,03 Hortalizas,Escarola,Escarola hoja ancha lisa,Castellón,diciembre,Semana+49,"0,30 ","0,28"
372,03 Hortalizas,Escarola,Escarola hoja rizada,Alicante,diciembre,Semana+49,"0,32 ","0,30"
373,03 Hortalizas,Escarola,Escarola hoja rizada,Castellón,diciembre,Semana+49,"0,46 ","0,30"
374,03 Hortalizas,Escarola,Escarola hoja rizada,Valencia,diciembre,Semana+49,"0,60 ","0,50"
375,03 Hortalizas,Escarola,Escarola industria,Castellón,diciembre,Semana+49,"0,36 ","0,33"
376,03 Hortalizas,Espinaca verde,Espinaca verde,Valencia,diciembre,Semana+49,"1,19 ","1,07"
377,03 Hortalizas,Haba,Habas Muchamiel,Alicante,diciembre,Semana+49,"2,24 ","1,89"
378,03 Hortalizas,Judía Roja,Judía roja (roget),Castellón,diciembre,Semana+49,"2,80 ","2,70"
379,03 Hortalizas,Judía verde,Judías verdes Herradura,Castellón,diciembre,Semana+49,"2,80 ","2,70"
380,03 Hortalizas,Judía verde,Judías verdes Perona,Castellón,diciembre,Semana+49,"1,80 ","1,70"
381,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,diciembre,Semana+49,"0,28 ","0,28 "
382,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,diciembre,Semana+49,"0,30 ","0,28"
383,03 Hortalizas,Lechuga,Lechuga Mini Romana,Alicante,diciembre,Semana+49,"0,27 ","0,25"
384,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,diciembre,Semana+49,"0,33 ","0,30"
385,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,diciembre,Semana+49,"0,14 ","0,08"
386,03 Hortalizas,Patata,Patata blanca,Alicante,diciembre,Semana+49,"0,22 ","0,09"
387,03 Hortalizas,Pepino,Pepino blanco,Alicante,diciembre,Semana+49,"0,97 ","0,89"
388,03 Hortalizas,Tomate,Tomate acostillado,Alicante,diciembre,Semana+49,"1,61 ","1,22"
389,03 Hortalizas,Zanahoria,Zanahoria carlota,Alicante,diciembre,Semana+49,"0,16 ","0,14"
390,04 Frutos secos,Almendra,Almendra Comuna,Alicante,diciembre,Semana+49,"4,26 ","4,16"
391,04 Frutos secos,Almendra,Almendra Comuna,Castellón,diciembre,Semana+49,"3,95 ","3,95 "
392,04 Frutos secos,Almendra,Almendra Comuna,Valencia,diciembre,Semana+49,"4,55 ","4,55 "
393,04 Frutos secos,Almendra,Almendra Largueta,Alicante,diciembre,Semana+49,"5,01 ","4,91"
394,04 Frutos secos,Almendra,Almendra Largueta,Valencia,diciembre,Semana+49,"4,95 ","4,95 "
395,04 Frutos secos,Almendra,Almendra Marcona,Alicante,diciembre,Semana+49,"5,11 ","5,01"
396,04 Frutos secos,Almendra,Almendra Marcona,Castellón,diciembre,Semana+49,"4,80 ","4,80 "
397,04 Frutos secos,Almendra,Almendra Marcona,Valencia,diciembre,Semana+49,"5,30 ","5,30 "
398,04 Frutos secos,Almendra,Almendra Planeta,Alicante,diciembre,Semana+49,"4,31 ","4,21"
399,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,diciembre,Semana+49,"3,47 ","3,47 "
400,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,diciembre,Semana+49,"3,62 ","3,62 "
401,05 Flor cortada,Clavel,Clavel,Alicante,diciembre,Semana+49,"0,10 ","0,10 "
402,05 Flor cortada,Crisantemo,Crisantemo,Alicante,diciembre,Semana+49,"1,50 ","1,50 "
403,05 Flor cortada,Esparraguera,Esparraguera,Alicante,diciembre,Semana+49,"1,60 ","1,60 "
404,05 Flor cortada,Gerbera,Gerbera,Alicante,diciembre,Semana+49,"0,25 ","0,25 "
405,05 Flor cortada,Gladiolo,Gladiolo,Alicante,diciembre,Semana+49,"0,40 ","0,40 "
406,05 Flor cortada,Rosa,Rosa roja,Alicante,diciembre,Semana+49,"0,50 ","0,50 "
407,05 Flor cortada,Statice,Statice,Alicante,diciembre,Semana+49,"1,35 ","1,35 "
408,07 Cereales,Arroz,Arroz cáscara redondo,Valencia,diciembre,Semana+49,"0,29 ","0,29 "
409,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,diciembre,Semana+49,"0,162 ","0,162 "
410,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,diciembre,Semana+49,"0,169","0,169"
411,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,diciembre,Semana+49,"0,168 ","0,168 "
412,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,diciembre,Semana+49,"3,35 ","3,25"
413,08 Industriales,Aceite oliva,"Aceite oliva virgen 0,8º-2º",Castellón,diciembre,Semana+49,"3,55 ","3,50"
414,08 Industriales,Aceite oliva,"Aceite oliva virgen extra<0,8º",Castellón,diciembre,Semana+49,"3,60 ","3,60 "
415,08 Industriales,Garrofa entera,Garrofa entera,Castellón,diciembre,Semana+49,"0,50 ","0,50 "
416,08 Industriales,Girasol,"Pipa -9,2,44-",Lonja de Albacete,diciembre,Semana+49,"0,30 ","0,30 "
417,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,diciembre,Semana+49,"0,62 ","0,62 "
418,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,diciembre,Semana+49,"0,22 ","0,17"
419,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,diciembre,Semana+49,"0,05 ","0,05 "
420,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,diciembre,Semana+49,"3,72 ","3,66"
421,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,diciembre,Semana+49,"3,54 ","3,48"
422,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,diciembre,Semana+49,"3,42 ","3,36"
423,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,diciembre,Semana+49,"3,06 ","3,00"
424,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,diciembre,Semana+49,"1,05 ","1,05 "
425,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,diciembre,Semana+49,"0,560 ","0,560 "
426,10 Ganaderos,Porcino,Porcino graso,Mercolleida,diciembre,Semana+49,"1,016 ","1,016 "
427,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,diciembre,Semana+49,"32,00 ","32,00 "
428,10 Ganaderos,Porcino,Porcino normal,Mercolleida,diciembre,Semana+49,"1,028 ","1,028 "
429,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,diciembre,Semana+49,"1,040 ","1,040 "
430,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,diciembre,Semana+49,"1,87 ","1,87 "
431,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,diciembre,Semana+49,"1,81 ","1,81 "
432,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,diciembre,Semana+49,"1,71 ","1,71 "
433,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,diciembre,Semana+49,"1,39 ","1,39 "
434,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,diciembre,Semana+49,"1,87 ","1,87 "
435,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,diciembre,Semana+49,"1,81 ","1,81 "
436,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,diciembre,Semana+49,"1,71 ","1,71 "
437,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,diciembre,Semana+49,"1,39 ","1,39 "
438,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,diciembre,Semana+49,"4,55 ","4,55 "
439,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,diciembre,Semana+49,"4,36 ","4,36 "
440,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,diciembre,Semana+49,"4,16 ","4,16 "
441,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,diciembre,Semana+49,"3,93 ","3,93 "
442,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,diciembre,Semana+49,"4,49 ","4,49 "
443,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,diciembre,Semana+49,"4,22 ","4,22 "
444,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,diciembre,Semana+49,"4,03 ","4,03 "
445,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,diciembre,Semana+49,"3,82 ","3,82 "
446,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,diciembre,Semana+49,"4,47 ","4,47 "
447,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,diciembre,Semana+49,"4,20 ","4,20 "
448,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,diciembre,Semana+49,"4,03 ","4,03 "
449,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,diciembre,Semana+49,"3,79 ","3,79 "
450,12 Vacuno,"Ternero, menos 280 kg",1. Excelente (E),Lonja de Binéfar,diciembre,Semana+49,"4,29 ","4,29 "
451,12 Vacuno,"Ternero, menos 280 kg",2. Muy buena (U),Lonja de Binéfar,diciembre,Semana+49,"4,15 ","4,15 "
452,12 Vacuno,"Ternero, menos 280 kg",3. Buena (R),Lonja de Binéfar,diciembre,Semana+49,"3,96 ","3,96 "
453,12 Vacuno,"Ternero, menos 280 kg",4. Menos buena (O),Lonja de Binéfar,diciembre,Semana+49,"3,53 ","3,53 "
455,01 Cítricos,02- Clementinas,Clementina Clemenules,Alicante,noviembre,Semana+48,"0,30 ","0,25"
456,01 Cítricos,02- Clementinas,Clementina Clemenules,Castellón,noviembre,Semana+48,"0,24 ","0,20"
457,01 Cítricos,02- Clementinas,Clementina Clemenules,Valencia,noviembre,Semana+48,"0,25 ","0,19"
458,01 Cítricos,02- Clementinas,Clementina Fina,Castellón,noviembre,Semana+48,"0,33 ","0,30"
459,01 Cítricos,02- Clementinas,Clementina Hernandina,Castellón,noviembre,Semana+48,"0,33 ","0,33 "
460,01 Cítricos,02- Clementinas,Clementina Orogrande,Alicante,noviembre,Semana+48,"0,30 ","0,25"
461,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Castellón,noviembre,Semana+48,"0,28 ","0,24"
462,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Valencia,noviembre,Semana+48,"0,32 ","0,23"
463,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,noviembre,Semana+48,"0,78 ","0,78 "
464,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Valencia,noviembre,Semana+48,"0,70 ","0,56"
465,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Alicante,noviembre,Semana+48,"0,26 ","0,23"
466,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Castellón,noviembre,Semana+48,"0,27 ","0,19"
467,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Valencia,noviembre,Semana+48,"0,23 ","0,19"
468,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,noviembre,Semana+48,"0,33 ","0,28"
